freq,am_item,indic_agr,unit,geo\TIME_PERIOD,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
A,AM040000,PRD_PP,MIO_NAC,NL,,,,,,,,,,,,,,3825.2,4165.0,4399.97,4627.06,4977.3,5486.42,5251.13,5140.61,5443.59,6053.26,6360.68,6935.67,7178.11,7034.61,7508.97,7536.71,7966.11,8344.93,7880.59,8197.43,8858.73,9339.99,9101.59,8586.58,9834.22,8993.04,9159.0,9771.15,9754.09,10516.47,10386.84,10385.66,10452.14,10970.61,10844.16,12444.63,12119.42,12448.54,12502.13,12939.79
A,AM040000,PRD_PP,MIO_NAC,NO,,,,,,,,,,,,,,,,,,,,,,,2075.81,2162.32,2157.87,2373.19,2500.66,2524.52,2641.7,2768.6,2824.9,2778.8,2824.4,2826.24,2951.42,3188.47,3229.99,3173.69,3288.17,3514.96,3529.77,3686.08,3922.7,4454.55,4273.23,4383.32,4468.56,4967.47,5042.49,5546.82,5599.02,6196.77,6400.86
A,AM040000,PRD_PP,MIO_NAC,PL,,,,,,,,,,,,,,,,,,,,,,,,,,3678.47,3574.65,3670.87,3848.6,4145.19,4239.83,5089.98,4443.21,5232.74,5852.3,6199.63,6529.35,7288.24,7866.96,8606.04,10417.35,10016.89,10438.87,9525.57,11206.46,11548.29,12998.36,12008.47,12248.33,13933.91,19058.34,17057.81,19648.56
A,AM040000,PRD_PP,MIO_NAC,PT,,,,,,,,89.94,114.87,136.13,183.25,245.75,281.82,321.63,415.38,526.23,553.53,830.45,893.35,840.18,784.2,744.94,706.87,729.22,723.38,818.62,825.21,839.61,942.55,970.38,987.01,974.18,895.02,930.32,936.35,1042.61,1098.45,1135.49,1075.06,1108.55,1146.56,1125.59,1222.2,1231.91,1190.14,1290.17,1290.11,1331.41,1501.25,1606.04,1948.12,1837.71,1834.75
A,AM040000,PRD_PP,MIO_NAC,RO,,,,,,,,,,,,,,,,,,,,,,,,,,1036.22,1528.8,1899.85,2527.83,3400.38,4353.88,6937.06,6320.48,7617.92,6725.2,9166.9,7342.43,10592.87,9097.2,9339.02,8943.3,8979.69,9452.64,8923.03,9968.83,11343.59,12560.17,12682.56,15863.8,14578.2,13638.52,15072.25,19331.43
A,AM040000,PRD_PP,MIO_NAC,SE,602.92,692.99,770.58,771.24,803.81,822.76,929.63,992.84,1004.09,1170.43,1210.4,1362.17,1536.05,1620.77,1697.9,1917.53,1964.6,2008.35,1960.57,2031.45,2248.89,2555.11,2480.02,2259.45,2376.12,2441.32,2711.13,2847.06,2973.26,2985.51,2964.79,2779.38,2989.03,3208.39,3103.08,2921.31,3217.01,3448.18,3963.06,4331.88,4236.25,4380.18,4339.35,4428.29,4742.17,5115.4,5360.94,5602.18,6610.71,7556.61,8158.45,8797.28,8912.4
A,AM040000,PRD_PP,MIO_NAC,SI,,,,,,,,,,,,,,,,,,,,,,,37.27,41.24,46.83,46.39,52.08,45.83,47.78,56.28,55.85,58.67,68.86,69.2,63.77,76.03,83.02,69.68,77.04,80.78,93.65,101.93,117.6,121.2,120.86,127.97,153.96,158.44,145.97,145.71,138.76,152.65,132.2
A,AM040000,PRD_PP,MIO_NAC,SK,,,,,,,,,,,,,,,,,,,,,,,95.76,135.13,145.56,169.09,219.05,122.45,143.66,124.41,119.53,120.98,103.66,143.78,142.21,95.03,129.55,133.61,147.16,165.76,195.58,148.66,167.89,141.26,183.23,82.9,101.02,82.55,113.2,104.68,114.27,109.4,105.69
A,AM040000,PRD_PP,MIO_NAC,UK,292.52,347.14,413.41,456.76,548.42,545.16,631.27,682.16,717.53,743.11,845.79,933.19,948.54,989.8,1148.41,1297.67,1385.72,1515.81,1493.66,1453.38,1459.62,1589.34,1678.17,1738.34,1610.9,1619.92,1660.81,1555.97,1608.26,1585.51,1661.97,1613.03,1682.06,1737.74,1822.11,1908.82,1966.49,2262.54,2337.46,2397.72,2530.09,2367.37,2472.77,2653.38,2781.11,2807.88,2899.72,2794.72,,,,,
A,AM040000,PRD_PP,MIO_PPS,AT,,,,,,,,,,,,,,,,,,,,,,,323.04,325.0,341.63,349.53,358.16,378.45,391.79,410.22,397.37,402.42,377.03,417.91,438.79,441.72,441.87,484.25,489.49,502.68,519.07,532.43,567.27,609.82,574.81,585.47,621.0,625.07,702.94,769.97,863.82,878.6,889.69
A,AM040000,PRD_PP,MIO_PPS,BE,,,,,,,,12.22,13.24,14.09,16.79,18.71,19.56,19.89,22.58,21.72,23.56,26.74,1180.99,1143.23,1206.05,1124.18,920.63,1036.96,1025.34,1019.9,1066.54,1121.57,1120.06,1183.72,1126.24,1074.61,1102.16,1265.55,1194.7,1114.07,1139.42,1311.2,1117.6,1178.63,1101.7,1088.76,1197.56,1187.36,1185.76,1244.59,1379.56,1383.1,1584.27,1442.11,1584.45,1687.58,1379.54
A,AM040000,PRD_PP,MIO_PPS,BG,,,,,,,,,,,,,,,,,,,,,,,522.55,602.29,914.57,642.64,853.85,717.8,680.13,844.83,787.67,679.41,676.08,655.54,524.75,619.08,264.63,206.18,127.46,124.55,147.54,154.55,130.36,162.75,178.82,193.9,191.27,165.76,199.05,213.66,215.32,224.65,233.58
A,AM040000,PRD_PP,MIO_PPS,CH,,,,,,,,,,,,,,,,,,,562.63,576.59,593.33,583.17,589.85,600.43,629.65,626.54,606.27,617.14,593.68,636.73,604.01,617.13,594.55,636.6,687.98,717.4,729.58,728.43,750.93,782.84,767.82,815.07,826.44,815.21,825.17,824.65,782.63,823.95,824.96,943.33,951.13,941.19,963.5
A,AM040000,PRD_PP,MIO_PPS,CY,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,88.39,89.16,95.78,90.93,107.13,110.15,103.99,104.61,108.96,110.11,90.07,88.24,73.04,78.98,83.65,81.34,78.57,79.22,84.42,83.94,91.61,94.19,90.6
A,AM040000,PRD_PP,MIO_PPS,CZ,,,,,,,,,,,,,,,,,,,,,,,,,,109.05,133.54,157.45,153.56,172.87,213.64,228.2,233.37,251.23,254.48,270.6,268.38,279.15,288.66,287.1,298.14,307.04,310.64,346.24,380.44,382.87,444.76,465.72,483.33,480.8,556.0,559.84,605.7
A,AM040000,PRD_PP,MIO_PPS,DE,,,,,,,,,,,,,,,,,,,2214.75,2179.34,2364.6,2518.99,2614.71,2899.93,3037.43,2954.71,2997.85,3205.07,3588.19,3488.26,3582.22,3872.84,4037.87,4183.38,4554.55,4290.81,4092.64,4571.77,4745.42,4679.93,4573.15,4405.39,4496.41,4839.51,5253.17,4977.59,5848.92,6233.12,6316.18,6793.94,7151.24,7176.24,7702.53
A,AM040000,PRD_PP,MIO_PPS,DK,106.93,111.63,123.6,140.51,145.18,166.77,177.19,220.52,237.77,264.17,282.61,315.99,324.2,337.97,342.74,342.0,367.52,394.37,450.47,454.26,428.84,415.53,363.04,376.39,391.48,380.95,390.75,385.74,392.96,394.3,395.79,387.52,371.48,447.22,481.46,501.94,481.82,487.5,523.12,501.01,506.26,481.24,503.35,515.89,541.97,537.54,522.84,552.98,568.59,459.33,531.44,575.29,574.51
A,AM040000,PRD_PP,MIO_PPS,EA,,,,,,,,,,,,,,,,,,,29192.91,28262.31,27240.79,28112.46,26826.84,28344.68,29527.69,30704.08,30476.64,32514.06,35348.47,36518.99,39792.08,37017.43,38348.39,37625.53,40130.78,40013.9,38237.78,40317.99,37936.46,39348.16,40669.03,40365.74,43420.51,43439.45,45556.34,44644.8,48218.31,47966.77,51888.11,56557.58,60711.7,61118.94,62229.62
A,AM040000,PRD_PP,MIO_PPS,EA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40117.1,39417.58,41839.36,41582.03,39265.83,41223.74,38678.02,39987.91,41295.85,40930.62,43850.21,43894.86,46049.08,45139.34,48804.59,48463.61,52465.61,57230.96,60927.02,61343.6,62463.2
A,AM040000,PRD_PP,MIO_PPS,EE,,,,,,,,,,,,,,,,,,,,,,,48.66,34.04,28.82,21.71,22.68,26.91,34.94,33.22,45.67,35.6,40.48,50.62,58.44,58.53,41.16,58.41,70.6,43.88,51.37,36.52,59.2,47.78,46.4,64.26,92.52,59.64,89.12,71.68,67.49,61.11,66.14
A,AM040000,PRD_PP,MIO_PPS,EL,,,,,,,,,,,,,,,,,,,,,1806.01,1862.2,1712.79,1638.1,1898.74,1791.21,1767.33,1914.43,1966.14,1869.73,2200.97,1953.02,1915.22,1821.05,2100.16,2095.44,1933.1,1609.85,1370.13,1482.09,1447.12,1668.78,1825.37,1653.22,1682.53,1760.56,1823.14,1766.88,1871.14,1991.04,2475.6,2388.11,2231.39
A,AM040000,PRD_PP,MIO_PPS,ES,,,,,,,,,,,,,,,,,,38.59,5558.89,5244.32,4824.36,5354.07,4825.64,5330.4,5869.08,6213.55,6004.51,6856.76,7271.8,7848.73,10026.2,8517.04,8968.5,7310.62,8681.8,8619.31,7843.4,8356.1,6806.73,7520.77,8230.09,8122.18,9232.95,9654.56,10623.28,9997.72,10952.41,10437.54,11595.63,13368.0,14954.75,13804.56,14708.49
A,AM040000,PRD_PP,MIO_PPS,EU,,,,,,,,,,,,,,,,,,,,,31781.98,32921.3,31096.04,32632.42,33932.89,34962.66,34790.47,36907.11,37920.15,39057.52,42405.75,39565.47,44575.71,44450.22,51429.49,52402.09,49009.36,53462.49,50541.54,52276.32,54394.65,53621.82,57138.68,56609.78,59872.53,59389.21,64112.5,60538.09,65711.07,70071.6,75133.88,75134.94,78564.91
A,AM040000,PRD_PP,MIO_PPS,EU27_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47444.7,47927.18,49944.32,50818.58,47451.78,51478.2,48455.92,50055.95,51767.9,51192.39,54571.38,53933.09,57082.21,56620.78,61296.58,60538.09,65711.07,70071.6,75133.88,75134.94,78564.91
A,AM040000,PRD_PP,MIO_PPS,EU27_2020_EFTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50905.43,51829.42,48464.54,52483.83,49491.21,51141.49,52833.93,52308.09,55697.71,55074.15,58225.56,57772.41,62405.12,61713.7,66917.4,71449.17,76509.07,76533.3,80000.27
A,AM040000,PRD_PP,MIO_PPS,FI,,,13.31,13.82,16.08,19.41,19.31,24.17,26.92,32.26,31.1,29.39,34.88,38.1,37.89,40.33,42.11,42.36,278.73,275.69,282.84,302.25,215.42,221.21,212.65,209.54,213.13,245.34,240.99,261.2,268.97,296.55,298.49,325.75,344.92,381.33,401.96,416.98,343.76,359.54,352.92,361.72,352.61,351.8,355.12,333.56,433.0,447.69,475.27,494.97,461.7,482.31,439.57
A,AM040000,PRD_PP,MIO_PPS,FR,264.06,324.04,339.8,338.78,404.26,415.18,461.86,482.42,536.21,577.05,597.32,619.64,607.08,598.4,638.62,642.32,667.06,725.65,4780.73,4512.56,4335.49,4250.66,4028.45,4121.48,4129.32,4442.73,4570.84,4724.27,4966.81,5011.7,4729.77,4475.03,4545.37,4491.12,4418.13,4434.3,4312.15,4642.93,4529.33,4806.92,4690.92,5047.97,5150.93,5213.07,5150.33,5378.45,5653.76,5192.47,5172.87,5496.2,5595.11,5763.64,5804.21
A,AM040000,PRD_PP,MIO_PPS,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.35,477.16,543.69,527.57,534.18,454.23,381.44,303.24,303.94,262.6,299.34,292.66,313.91,300.64,395.01,331.08,378.44,459.72,498.24,442.03,497.99
A,AM040000,PRD_PP,MIO_PPS,HU,,,,,,,,,,,,,,,,,,,,,,,,,989.54,1053.15,1103.15,1001.01,1064.58,1039.52,1014.62,959.32,821.04,954.97,1030.54,1052.14,986.36,928.2,1004.21,961.36,1025.63,1098.3,1215.18,1127.4,1082.72,1073.37,1151.42,1097.32,1109.06,1270.94,1494.94,1414.97,1399.88
A,AM040000,PRD_PP,MIO_PPS,IE,,,,,,,,,,,,,,,,,,171.08,159.86,157.32,159.51,172.09,169.51,204.15,196.42,195.11,195.78,202.52,205.78,212.57,202.47,206.19,202.19,195.22,209.07,210.32,220.98,213.22,222.54,221.1,231.99,245.81,261.02,254.88,251.45,254.07,245.09,266.64,286.72,301.16,308.36,340.56,343.24
A,AM040000,PRD_PP,MIO_PPS,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.92,14.14,14.62,14.72,14.58,15.47,16.04,15.88,15.92,17.71,17.13,16.87,19.42,20.73,23.4,26.68,29.37,28.66,29.23
A,AM040000,PRD_PP,MIO_PPS,IT,,,,,,,,2.62,2.91,3.0,3.19,3.43,3.23,3.13,3.25,3.32,3.4,3.51,7604.85,7706.31,7370.0,7512.5,7186.78,7260.9,7378.78,7682.01,7533.81,7715.32,7535.66,7794.82,8638.73,7943.19,8306.81,8376.43,8384.49,8571.33,8443.95,8182.92,8478.3,8501.35,8680.5,8250.19,8692.24,8367.37,9183.62,8812.37,9672.08,10097.56,10611.1,12739.04,13059.77,14354.88,14080.74
A,AM040000,PRD_PP,MIO_PPS,LT,,,,,,,,,,,,,,,,,,,,,,,172.31,195.04,178.59,300.72,191.91,166.83,155.7,140.69,267.09,125.51,164.52,114.2,163.92,163.29,122.45,118.91,161.57,128.12,116.29,147.73,144.08,131.0,111.92,114.66,141.93,118.09,158.26,214.31,188.85,264.61,276.24
A,AM040000,PRD_PP,MIO_PPS,LU,,,,,,,,,,,,,0.15,0.18,0.17,0.11,0.11,0.12,3.98,6.5,7.0,7.61,7.15,7.04,6.79,7.09,5.8,3.87,3.31,4.54,4.75,5.97,6.55,5.22,6.38,5.55,6.48,4.24,4.73,4.22,4.01,4.77,4.6,4.58,4.78,5.82,7.07,7.12,7.28,8.91,10.2,10.36,10.69
A,AM040000,PRD_PP,MIO_PPS,LV,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,40.0,40.08,41.38,59.31,75.77,65.96,67.95,71.64,67.44,62.43,65.64,68.03,71.09,83.84,59.05,93.92,90.71,89.4,80.85,84.87,95.99,90.67,101.43,80.34,97.13,119.62,117.02
A,AM040000,PRD_PP,MIO_PPS,MK,,,,,,,,,,,,,,,,,,,,,,,,,,393.21,410.65,510.27,560.26,585.48,625.76,715.51,745.58,808.78,728.7,781.26,827.73,1039.73,909.11,1000.99,971.2,1076.0,1070.03,1005.61,948.34,998.93,951.84,1051.32,1023.41,1071.9,1015.01,,
A,AM040000,PRD_PP,MIO_PPS,MT,,,,,,,,,,,,,,,,,,,,,,,,,,45.89,44.74,37.19,38.54,38.11,33.74,36.8,35.73,35.59,40.38,43.09,43.49,41.53,38.85,39.6,39.67,38.21,46.92,46.96,38.9,34.24,39.38,34.6,34.41,38.47,44.25,43.99,43.24
A,AM040000,PRD_PP,MIO_PPS,NL,,,,,,,,,,,,,,1439.78,1617.44,1764.27,1930.31,2128.96,5457.27,5258.37,5088.3,5374.63,5575.14,5954.19,6386.26,6592.8,6486.32,7005.69,6894.93,7249.76,7404.29,7093.31,7484.53,8077.84,8574.7,8331.51,7644.88,8715.11,8015.69,8204.2,8836.43,8644.03,9335.61,9070.69,9120.47,9124.04,9297.6,9262.65,10704.23,10438.78,10588.91,10666.52,11039.93
A,AM040000,PRD_PP,MIO_PPS,NO,,,,,,,,,,,,,,,,,,,,,,,191.66,204.17,199.36,212.05,225.11,230.84,238.35,250.62,252.22,248.81,256.91,255.92,261.21,279.3,268.56,262.48,269.78,287.23,282.17,284.75,283.97,308.15,301.05,310.11,306.5,330.93,357.97,407.57,394.7,428.52,442.63
A,AM040000,PRD_PP,MIO_PPS,PL,,,,,,,,,,,,,,,,,,,,,,,,,,1849.41,1719.2,1663.77,1734.15,1888.24,1929.47,2272.65,1948.77,2248.28,2492.88,2611.58,2638.43,3056.36,3254.36,3538.25,4267.39,4062.87,4252.31,3818.57,4416.48,4478.51,4976.55,4516.92,4457.1,4778.74,6209.85,5508.31,6344.92
A,AM040000,PRD_PP,MIO_PPS,PT,,,,,,,,2.37,2.83,3.01,3.41,3.87,3.82,3.73,4.49,5.33,5.33,7.41,1599.39,1390.64,1217.3,1099.87,960.37,983.41,944.01,1037.11,1043.89,1055.18,1163.01,1183.74,1210.09,1177.27,1103.68,1155.44,1143.21,1271.89,1322.53,1379.2,1285.76,1352.22,1418.07,1393.71,1502.35,1497.6,1419.99,1531.44,1523.5,1566.75,1771.67,1918.47,2366.41,2228.66,2225.07
A,AM040000,PRD_PP,MIO_PPS,RO,,,,,,,,,,,,,,,,,,,,,,,,,,2907.33,2914.76,2561.77,2572.33,2849.49,3038.49,4467.62,3694.65,4327.94,3569.41,4542.05,3538.59,5214.05,4373.61,4410.71,4018.97,3952.57,4087.31,3881.47,4243.57,4617.92,4990.28,5017.33,6123.25,5288.7,4810.87,5078.87,6514.07
A,AM040000,PRD_PP,MIO_PPS,SE,77.79,91.96,101.15,99.01,101.11,101.49,116.42,123.39,125.06,145.74,143.85,158.84,175.79,179.08,183.44,202.71,202.29,199.18,189.27,199.87,216.3,245.05,222.14,207.06,213.09,216.2,243.47,258.12,261.79,260.01,256.66,244.35,258.29,279.96,276.18,258.24,272.38,289.18,333.93,369.62,355.65,359.74,352.38,348.66,367.96,391.22,406.14,424.21,504.14,562.12,603.77,654.06,662.62
A,AM040000,PRD_PP,MIO_PPS,SI,,,,,,,,,,,,,,,,,,,,,,,80.13,81.85,85.94,79.99,85.59,72.32,70.62,79.1,75.45,78.88,92.45,90.24,79.89,93.09,97.15,82.67,92.01,98.31,114.5,123.57,142.05,145.88,145.61,152.86,183.99,190.15,173.22,173.14,161.03,174.94,151.51
A,AM040000,PRD_PP,MIO_PPS,SK,,,,,,,,,,,,,,,,,,,,,,,189.19,262.69,270.38,301.88,370.26,197.0,230.61,195.58,180.32,175.12,150.36,206.12,202.81,137.22,189.8,201.41,216.56,242.61,287.44,219.51,245.59,195.0,243.7,106.86,128.8,107.81,147.95,133.1,142.77,136.42,131.8
A,AM040000,PRD_PP,MIO_PPS,UK,737.03,856.0,909.79,955.14,1091.96,1045.17,1158.31,1162.15,1206.15,1258.64,1428.22,1591.32,1601.99,1668.72,1883.42,2089.79,2185.24,2330.14,2203.18,2123.62,2090.04,2286.05,1971.23,2066.19,1901.88,1870.22,1912.27,1834.76,1916.93,1884.22,1961.23,1916.17,1947.1,1983.68,2028.86,2111.08,2091.75,2438.52,2467.07,2523.6,2626.76,2429.44,2567.29,2676.69,2790.32,2768.43,2815.92,2731.94,,,,,
A,AM040000,SUB,MIO_EUR,AT,,,,,,,,,,,,,,,,,,,,,,,25.56,17.57,5.67,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,AM040000,SUB,MIO_EUR,BE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.71,0.0,0.0,1.86,0.01,0.0,4.85,1.38,3.21,0.27,0.0,13.5,0.0,0.0,0.0,0.0,0.0
A,AM040000,SUB,MIO_EUR,BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,0.42,,,21.08,19.74,19.83,20.24,19.18,22.03,14.3,14.18,18.06,16.34,17.5
A,AM040000,SUB,MIO_EUR,CH,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,AM040000,SUB,MIO_EUR,CY,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,AM040000,SUB,MIO_EUR,CZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
A,AM040000,SUB,MIO_EUR,DE,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0
A,AM040000,SUB,MIO_EUR,DK,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0
A,AM040000,SUB,MIO_EUR,EA,,,,,,,,,,,,,,,,,,,16.74,23.3,33.43,29.6,36.02,20.63,7.29,7.12,3.61,2.9,61.32,62.92,69.72,83.53,73.61,96.04,90.75,55.22,95.5,66.14,35.11,18.11,15.47,13.94,38.91,41.7,43.9,42.58,42.55,54.77,46.11,46.21,56.5,70.14,60.86
A,AM040000,SUB,MIO_EUR,EA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.18,105.05,103.23,63.65,97.95,72.63,41.43,19.53,17.9,16.16,60.05,61.94,64.52,64.2,63.41,81.83,61.32,62.28,74.56,86.48,78.36
A,AM040000,SUB,MIO_EUR,EE,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.29,0.28,0.53,0.29,0.31,0.77,0.66,1.2,0.38,1.7
A,AM040000,SUB,MIO_EUR,EL,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,29.68,32.99,40.96,30.36,24.84,21.19,10.32,9.79,9.95,0.0,0.0,0.0,0.0,3.02,3.49,3.68,3.64,3.69,3.56,3.64,3.74,2.11,2.23,2.23
A,AM040000,SUB,MIO_EUR,ES,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,1.88,0.95,0.5,0.5,0.43,0.0,0.0,36.17,23.44,26.16,30.75,29.82,4.95,9.1,7.35,5.83,11.48,12.58,12.09,12.74,11.86,11.03,12.81,12.28,15.28,15.28,15.72
A,AM040000,SUB,MIO_EUR,EU,,,,,,,,,,,,,,,,,,,,,43.14,29.6,36.21,20.84,7.48,7.26,3.74,3.04,61.43,63.02,69.85,83.66,89.04,108.51,113.88,65.17,105.64,75.5,35.87,19.64,18.03,27.44,101.14,96.16,87.09,82.78,81.78,121.85,80.21,82.86,99.12,115.89,106.53
A,AM040000,SUB,MIO_EUR,EU27_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.37,118.37,119.84,71.67,107.71,81.38,41.55,19.66,18.03,27.44,101.14,96.16,87.09,82.78,81.78,121.85,80.21,82.86,99.12,115.89,106.53
A,AM040000,SUB,MIO_EUR,EU27_2020_EFTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.93,75.74,111.93,85.77,46.24,24.27,23.57,32.98,107.02,101.67,93.16,89.31,89.52,132.52,90.22,96.52,114.78,133.71,126.07
A,AM040000,SUB,MIO_EUR,FI,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,1.2,1.4,1.44,1.4
A,AM040000,SUB,MIO_EUR,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.19,0.38,0.3,0.2,1.71,0.61,0.99,1.29,1.5,1.9,2.1,2.0,1.9,2.2,1.6,1.3,4.2,5.5,8.2,8.0,10.5,4.3,4.6,4.9,9.0,13.6,13.33,13.59,14.07,14.1,15.34,15.3,23.2,22.7,22.77
A,AM040000,SUB,MIO_EUR,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,4.22,5.96,6.49,2.07,5.89,5.68,0.01,,,0.06,0.5,0.79,1.37,1.68,5.03,0.91,1.88,3.36,9.15,2.6
A,AM040000,SUB,MIO_EUR,HU,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.95,2.78,3.31,10.25,15.73,20.67,3.68,1.76,1.57,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28,16.91,15.86,15.91,16.02,19.87,16.0,17.61,22.82,26.03,25.35
A,AM040000,SUB,MIO_EUR,IE,,,,,,,,,,,,,,,,,,0.17,0.24,1.47,7.57,0.08,0.08,0.09,0.17,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,AM040000,SUB,MIO_EUR,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,1.71,1.43,1.41,1.48,1.56,1.61,1.74,1.86,2.07,2.14,1.96,1.88,4.23,4.77,5.33,6.28,6.02,6.4
A,AM040000,SUB,MIO_EUR,IT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,AM040000,SUB,MIO_EUR,LT,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.1,0.7,2.0,2.6,1.3,3.0,1.6,0.3,0.52,0.64,0.98,2.43,2.22,3.14,4.96,4.95,4.76,4.91,4.87,5.64,5.95,5.81,5.65,6.11
A,AM040000,SUB,MIO_EUR,LU,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.31,0.67
A,AM040000,SUB,MIO_EUR,LV,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.22,0.27,0.36,0.64,0.59,0.54,0.43,0.23,0.0,0.33,0.09,0.08,0.0,0.0,0.0,0.0,1.1,1.33,2.11,2.27,2.3,1.77,1.98,1.97,2.01,1.82,2.01
A,AM040000,SUB,MIO_EUR,MK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
A,AM040000,SUB,MIO_EUR,MT,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.23,0.23,0.25,0.43,0.91,3.37,3.14,3.26,3.29,2.04,1.71,2.35,1.81,1.44,1.37,1.19,0.33,0.33,,,,,,0.0,0.0,0.0,0.0
